# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul  1 07:19:05 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN soltype:        Solution Type
# COLUMN sy_snum:        Number of Stars
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN st_spectype:    Spectral Type
#
pl_name,hostname,soltype,sy_snum,pl_controv_flag,st_spectype
DS Tuc A b,DS Tuc A,Published Confirmed,2,0,G6 V
DS Tuc A b,DS Tuc A,TESS Project Candidate,2,0,
EPIC 201170410.02,EPIC 201170410,Published Confirmed,1,0,
EPIC 201238110 b,EPIC 201238110,Published Confirmed,1,0,
EPIC 201238110 b,EPIC 201238110,Published Candidate,1,0,
EPIC 201427007 b,EPIC 201427007,Published Confirmed,1,0,
EPIC 201497682 b,EPIC 201497682,Published Confirmed,1,0,
EPIC 201595106 b,EPIC 201595106,Published Confirmed,1,0,
EPIC 201595106 b,EPIC 201595106,Published Candidate,1,0,
EPIC 201595106 b,EPIC 201595106,Published Confirmed,1,0,
EPIC 201595106 b,EPIC 201595106,Published Candidate,1,0,
EPIC 201615463 c,K2-166,Published Confirmed,1,0,
EPIC 201754305 d,K2-16,Published Confirmed,1,0,
EPIC 201757695.02,EPIC 201757695,Published Confirmed,1,0,
EPIC 201833600 c,K2-50,Published Candidate,1,0,
EPIC 201833600 c,K2-50,Published Confirmed,1,0,
EPIC 201841433 b,EPIC 201841433,Published Confirmed,1,0,
EPIC 201841433 b,EPIC 201841433,Published Candidate,1,0,
EPIC 201841433 b,EPIC 201841433,Published Confirmed,1,0,
EPIC 205950854 c,K2-168,Published Candidate,1,0,
EPIC 205950854 c,K2-168,Published Confirmed,1,0,
EPIC 205950854 c,K2-168,Published Confirmed,1,0,
EPIC 206024342 b,EPIC 206024342,Published Confirmed,1,0,
EPIC 206024342 b,EPIC 206024342,Published Candidate,1,0,
EPIC 206024342 c,EPIC 206024342,Published Candidate,1,0,
EPIC 206024342 c,EPIC 206024342,Published Candidate,1,0,
EPIC 206024342 c,EPIC 206024342,Published Confirmed,1,0,
EPIC 206024342 d,EPIC 206024342,Published Candidate,1,0,
EPIC 206024342 d,EPIC 206024342,Published Candidate,1,0,
EPIC 206024342 d,EPIC 206024342,Published Confirmed,1,0,
EPIC 206024342 d,EPIC 206024342,Published Candidate,1,0,
EPIC 206032309 b,EPIC 206032309,Published Confirmed,1,0,
EPIC 206042996 b,EPIC 206042996,Published Confirmed,1,0,
EPIC 206042996 b,EPIC 206042996,Published Confirmed,1,0,
EPIC 206042996 b,EPIC 206042996,Published Candidate,1,0,
EPIC 206042996 c,EPIC 206042996,Published Candidate,1,0,
EPIC 206042996 c,EPIC 206042996,Published Confirmed,1,0,
EPIC 206215704 b,EPIC 206215704,Published Candidate,1,0,
EPIC 206215704 b,EPIC 206215704,Published Confirmed,1,0,
EPIC 206215704 b,EPIC 206215704,Published Confirmed,1,0,
EPIC 206317286 b,EPIC 206317286,Published Confirmed,1,0,
EPIC 206317286 b,EPIC 206317286,Published Candidate,1,0,
EPIC 206317286 c,EPIC 206317286,Published Candidate,1,0,
EPIC 206317286 c,EPIC 206317286,Published Confirmed,1,0,
EPIC 206317286 c,EPIC 206317286,Published Candidate,1,0,
EPIC 211822797 b,EPIC 211822797,Published Confirmed,1,0,
EPIC 211822797 b,EPIC 211822797,Published Candidate,1,0,
EPIC 211822797 b,EPIC 211822797,Published Confirmed,1,0,
EPIC 211822797 b,EPIC 211822797,Published Candidate,1,0,
EPIC 211822797 b,EPIC 211822797,Published Candidate,1,0,
EPIC 211822797 b,EPIC 211822797,Published Confirmed,1,0,
EPIC 211945201 b,EPIC 211945201,Published Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,Published Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,Published Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,Published Confirmed,1,0,G0
EPIC 211945201 b,EPIC 211945201,Published Confirmed,1,0,
EPIC 211945201 b,EPIC 211945201,Published Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,Published Confirmed,1,0,
EPIC 211945201 b,EPIC 211945201,Published Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,Published Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,TESS Project Candidate,1,0,
EPIC 211945201 b,EPIC 211945201,Published Confirmed,1,0,G0
EPIC 212297394 b,EPIC 212297394,Published Candidate,1,0,
EPIC 212297394 b,EPIC 212297394,Published Confirmed,1,0,
EPIC 212297394 b,EPIC 212297394,Published Confirmed,1,0,
EPIC 212297394 c,EPIC 212297394,Published Candidate,1,0,
EPIC 212297394 c,EPIC 212297394,Published Confirmed,1,0,
EPIC 212297394 c,EPIC 212297394,Published Candidate,1,0,
EPIC 212424622 b,EPIC 212424622,Published Confirmed,1,0,
EPIC 212424622 b,EPIC 212424622,Published Candidate,1,0,
EPIC 212499991 b,EPIC 212499991,Published Confirmed,1,0,
EPIC 212587672 b,EPIC 212587672,Published Confirmed,1,0,
EPIC 212587672 b,EPIC 212587672,Published Confirmed,1,0,
EPIC 212587672 b,EPIC 212587672,Published Candidate,1,0,
EPIC 212587672 c,EPIC 212587672,Published Candidate,1,0,
EPIC 212587672 c,EPIC 212587672,Published Confirmed,1,0,
EPIC 212587672 c,EPIC 212587672,Published Candidate,1,0,
EPIC 212587672 c,EPIC 212587672,Published Candidate,1,0,
EPIC 212587672 c,EPIC 212587672,Published Candidate,1,0,
EPIC 212587672 c,EPIC 212587672,Published Candidate,1,0,
EPIC 212624936 b,EPIC 212624936,Published Confirmed,1,0,
EPIC 212624936 c,EPIC 212624936,Published Candidate,1,0,
EPIC 212624936 c,EPIC 212624936,Published Confirmed,1,0,
EPIC 212737443 b,EPIC 212737443,Published Candidate,1,0,
EPIC 212737443 b,EPIC 212737443,Published Candidate,1,0,
EPIC 212737443 b,EPIC 212737443,Published Confirmed,1,0,K3
EPIC 212737443 c,EPIC 212737443,Published Confirmed,1,0,K3
EPIC 220492298 b,EPIC 220492298,Published Confirmed,1,0,
EPIC 220554210 c,K2-282,Published Confirmed,1,0,
EPIC 220554210 c,K2-282,Published Candidate,1,0,
EPIC 220554210 c,K2-282,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,G5 V
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,G5 V
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,G5
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Candidate,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,G5 V
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 b,EPIC 220674823,Published Candidate,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 c,EPIC 220674823,Published Candidate,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,G5 V
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,G5 V
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,G5
EPIC 220674823 c,EPIC 220674823,Published Candidate,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,G5 V
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,
EPIC 220674823 c,EPIC 220674823,Published Confirmed,1,0,
EPIC 228836835 b,EPIC 228836835,Published Candidate,1,0,
EPIC 228836835 b,EPIC 228836835,Published Confirmed,1,0,
EPIC 229004835 b,EPIC 229004835,Published Confirmed,1,0,
EPIC 229004835 b,EPIC 229004835,Published Candidate,1,0,
EPIC 229004835 b,EPIC 229004835,Published Candidate,1,0,
EPIC 229004835 b,EPIC 229004835,Published Confirmed,1,0,
EPIC 246851721 b,EPIC 246851721,Published Confirmed,2,0,F5 V
EPIC 246851721 b,EPIC 246851721,TESS Project Candidate,2,0,
EPIC 246851721 b,EPIC 246851721,Published Confirmed,2,0,F5 V
EPIC 248847494 b,EPIC 248847494,Published Confirmed,1,0,
EPIC 249893012 b,EPIC 249893012,Published Confirmed,1,0,G8 IV/V
EPIC 249893012 c,EPIC 249893012,Published Confirmed,1,0,G8 IV/V
EPIC 249893012 d,EPIC 249893012,Published Confirmed,1,0,G8 IV/V
FU Tau b,FU Tau,Published Confirmed,1,0,
FU Tau b,FU Tau,Published Confirmed,1,0,M7.25
G 192-15 b,G 192-15,Published Confirmed,1,0,M5.0 V
G 192-15 c,G 192-15,Published Confirmed,1,0,M5.0 V
G 196-3 b,G 196-3,Published Confirmed,1,0,
G 261-6 b,G 261-6,Published Confirmed,1,0,M5.5 V
G 264-012 b,G 264-012,Published Confirmed,1,0,M4.0 V
G 264-012 c,G 264-012,Published Confirmed,1,0,M4.0 V
G 268-110 b,G 268-110,Published Confirmed,1,0,M5.0 V
G 9-40 b,G 9-40,Published Candidate,1,0,
G 9-40 b,G 9-40,Published Confirmed,1,0,M2.5 V
G 9-40 b,G 9-40,TESS Project Candidate,1,0,
G 9-40 b,G 9-40,Published Confirmed,1,0,M2.5 V
G 9-40 b,G 9-40,Published Confirmed,1,0,
GJ 1002 b,GJ 1002,Published Confirmed,1,0,M5.5 V
GJ 1002 c,GJ 1002,Published Confirmed,1,0,M5.5 V
GJ 1061 b,GJ 1061,Published Confirmed,1,0,M5.5 V
GJ 1061 b,GJ 1061,Published Confirmed,1,0,M5.5 V
GJ 1061 c,GJ 1061,Published Confirmed,1,0,M5.5 V
GJ 1061 c,GJ 1061,Published Confirmed,1,0,M5.5 V
GJ 1061 d,GJ 1061,Published Confirmed,1,0,M5.5 V
GJ 1061 d,GJ 1061,Published Confirmed,1,0,M5.5 V
GJ 1132 b,GJ 1132,Published Confirmed,1,0,M4.5 V
GJ 1132 b,GJ 1132,Published Confirmed,1,0,M4.5 V
GJ 1132 b,GJ 1132,Published Confirmed,1,0,
GJ 1132 b,GJ 1132,Published Confirmed,1,0,
GJ 1132 b,GJ 1132,Published Confirmed,1,0,M4.5 V
GJ 1132 b,GJ 1132,Published Confirmed,1,0,
GJ 1132 b,GJ 1132,Published Confirmed,1,0,
GJ 1132 b,GJ 1132,Published Confirmed,1,0,
GJ 1132 b,GJ 1132,TESS Project Candidate,1,0,
GJ 1132 c,GJ 1132,Published Confirmed,1,0,M4.5 V
GJ 1132 c,GJ 1132,Published Confirmed,1,0,
GJ 1137 c,HD 93083,Published Confirmed,1,0,K2 IV-V
GJ 1148 b,GJ 1148,Published Confirmed,1,0,
GJ 1148 b,GJ 1148,Published Confirmed,1,0,
GJ 1148 b,GJ 1148,Published Confirmed,1,0,
GJ 1148 c,GJ 1148,Published Confirmed,1,0,
GJ 1148 c,GJ 1148,Published Confirmed,1,0,
GJ 1151 c,GJ 1151,Published Confirmed,1,0,M 4.5V
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,M4 V
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1214 b,GJ 1214,Published Confirmed,1,0,
GJ 1252 b,GJ 1252,Published Confirmed,1,0,M3
GJ 1252 b,GJ 1252,Published Confirmed,1,0,
GJ 1252 b,GJ 1252,Published Confirmed,1,0,M3
GJ 1252 b,GJ 1252,Published Confirmed,1,0,M3
GJ 1252 b,GJ 1252,TESS Project Candidate,1,0,
GJ 1252 b,GJ 1252,Published Confirmed,1,0,M3 V
GJ 1252 b,GJ 1252,Published Confirmed,1,0,M3
GJ 1265 b,GJ 1265,Published Confirmed,1,0,M4.5 V
GJ 1289 b,GJ 1289,Published Confirmed,1,0,M4.5 Ve
GJ 143 b,GJ 143,TESS Project Candidate,1,0,
GJ 143 b,GJ 143,Published Confirmed,1,0,K4.5
GJ 143 b,GJ 143,Published Confirmed,1,0,
GJ 15 A b,GJ 15 A,Published Confirmed,2,1,M1
GJ 15 A b,GJ 15 A,Published Confirmed,2,1,M2 V
GJ 15 A b,GJ 15 A,Published Confirmed,2,1,
GJ 15 A c,GJ 15 A,Published Confirmed,2,0,M1
GJ 160.2 b,GJ 160.2,Published Confirmed,1,0,M0 V
GJ 163 b,GJ 163,Published Confirmed,1,0,
GJ 163 c,GJ 163,Published Confirmed,1,0,
GJ 163 d,GJ 163,Published Confirmed,1,0,
GJ 179 b,GJ 179,Published Confirmed,1,0,M2 V
GJ 179 b,GJ 179,Published Confirmed,1,0,M3.5 V
GJ 179 b,GJ 179,Published Confirmed,1,0,
GJ 180 b,GJ 180,Published Confirmed,1,0,M2 V
GJ 180 b,GJ 180,Published Confirmed,1,0,
GJ 180 c,GJ 180,Published Confirmed,1,0,M2 V
GJ 180 d,GJ 180,Published Confirmed,1,0,
GJ 2030 b,GJ 2030,Published Confirmed,1,0,
GJ 2030 c,GJ 2030,Published Confirmed,1,0,
GJ 2056 b,GJ 2056,Published Confirmed,1,0,
GJ 2126 b,GJ 2126,Published Confirmed,1,0,M0 V
GJ 229 A c,GJ 229,Published Confirmed,3,1,
GJ 229 A c,GJ 229,Published Confirmed,3,1,
GJ 229 b,GJ 229,Published Confirmed,3,1,M1/M2 V
GJ 229 b,GJ 229,Published Confirmed,3,1,
GJ 229 b,GJ 229,Published Confirmed,3,1,
GJ 238 b,GJ 238,TESS Project Candidate,1,0,
GJ 238 b,GJ 238,Published Confirmed,1,0,M2.5 V
GJ 251 b,GJ 251,Published Confirmed,1,0,M3.0 V
GJ 251 b,GJ 251,Published Confirmed,1,0,
GJ 251 c,GJ 251,Published Confirmed,1,0,
GJ 27.1 b,GJ 27.1,Published Confirmed,1,0,M0.5 V
GJ 273 b,GJ 273,Published Confirmed,1,0,M3.5
GJ 273 c,GJ 273,Published Confirmed,1,0,M3.5
GJ 3021 b,GJ 3021,Published Confirmed,2,0,G6 V
GJ 3082 b,GJ 3082,Published Confirmed,1,0,
GJ 3090 b,GJ 3090,Published Confirmed,1,0,M2 V
GJ 3090 b,GJ 3090,Published Confirmed,1,0,M2 V
GJ 3090 b,GJ 3090,TESS Project Candidate,1,0,
GJ 3090 b,GJ 3090,Published Confirmed,1,0,M2 V
GJ 3090 c,GJ 3090,Published Confirmed,1,0,M2 V
GJ 3138 b,GJ 3138,Published Confirmed,1,0,M0
GJ 3138 c,GJ 3138,Published Confirmed,1,0,M0
GJ 3138 d,GJ 3138,Published Confirmed,1,0,M0
GJ 317 b,GJ 317,Published Confirmed,1,0,
GJ 317 b,GJ 317,Published Confirmed,1,0,M2.5 V
GJ 317 b,GJ 317,Published Confirmed,1,0,M3.5 V
GJ 317 b,GJ 317,Published Confirmed,1,0,
GJ 317 b,GJ 317,Published Confirmed,1,0,M3.5 V
GJ 317 c,GJ 317,Published Confirmed,1,0,M3.5 V
GJ 317 c,GJ 317,Published Confirmed,1,0,
GJ 317 c,GJ 317,Published Confirmed,1,0,
GJ 317 c,GJ 317,Published Confirmed,1,0,
GJ 317 c,GJ 317,Published Confirmed,1,0,M2.5 V
GJ 3222 b,GJ 3222,Published Confirmed,2,0,
GJ 328 b,GJ 328,Published Confirmed,1,0,M0.0
GJ 328 b,GJ 328,Published Confirmed,1,0,M1
GJ 328 c,GJ 328,Published Confirmed,1,0,M0.0
GJ 3293 b,GJ 3293,Published Confirmed,1,0,M2.5
GJ 3293 b,GJ 3293,Published Confirmed,1,0,M2.5
GJ 3293 c,GJ 3293,Published Confirmed,1,0,M2.5
GJ 3293 c,GJ 3293,Published Confirmed,1,0,M2.5
GJ 3293 d,GJ 3293,Published Confirmed,1,0,M2.5
GJ 3293 e,GJ 3293,Published Confirmed,1,0,M2.5
GJ 3323 b,GJ 3323,Published Confirmed,1,0,M4
GJ 3323 c,GJ 3323,Published Confirmed,1,0,M4
GJ 3341 b,GJ 3341,Published Confirmed,1,0,M2.5
GJ 3378 b,GJ 3378,Published Candidate,1,0,M4 V
GJ 3378 b,GJ 3378,Published Confirmed,1,0,M4 V
GJ 338 B b,GJ 338 B,Published Confirmed,2,0,M0 V
GJ 338 B b,GJ 338 B,Published Confirmed,2,0,M0.0 V
GJ 341 b,GJ 341,Published Confirmed,1,0,M1
GJ 341 b,GJ 341,TESS Project Candidate,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,M1.5
GJ 3470 b,GJ 3470,TESS Project Candidate,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,M1.5
GJ 3470 b,GJ 3470,Published Confirmed,1,0,M1.5
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3470 b,GJ 3470,Published Confirmed,1,0,
GJ 3473 b,GJ 3473,Published Confirmed,2,0,
GJ 3473 b,GJ 3473,TESS Project Candidate,2,0,
GJ 3473 b,GJ 3473,Published Confirmed,2,0,
GJ 3473 c,GJ 3473,Published Confirmed,2,0,
GJ 3512 b,GJ 3512,Published Confirmed,1,0,M5.5 V
GJ 3512 b,GJ 3512,Published Confirmed,1,0,M5.5 V
GJ 3512 b,GJ 3512,Published Confirmed,1,0,M5.5 V
GJ 3512 c,GJ 3512,Published Confirmed,1,0,M5.5 V
GJ 3512 c,GJ 3512,Published Confirmed,1,0,M5.5 V
GJ 357 b,GJ 357,Published Confirmed,1,0,M2.5 V
GJ 357 b,GJ 357,Published Confirmed,1,0,M2.5 V
GJ 357 b,GJ 357,Published Confirmed,1,0,M2.5 V
GJ 357 b,GJ 357,TESS Project Candidate,1,0,
GJ 357 b,GJ 357,Published Confirmed,1,0,M2.5 V
GJ 357 b,GJ 357,Published Confirmed,1,0,
GJ 357 c,GJ 357,Published Confirmed,1,0,M2.5 V
GJ 357 d,GJ 357,Published Confirmed,1,0,M2.5 V
GJ 3634 b,GJ 3634,Published Confirmed,1,0,M2.5
GJ 367 b,GJ 367,Published Confirmed,1,0,M1.0 V
GJ 367 b,GJ 367,TESS Project Candidate,1,0,
GJ 367 b,GJ 367,Published Confirmed,1,0,M1.0 V
GJ 367 c,GJ 367,Published Confirmed,1,0,M1.0 V
GJ 367 d,GJ 367,Published Confirmed,1,0,M1.0 V
GJ 3779 b,GJ 3779,Published Confirmed,1,0,M4.0 V
GJ 3929 b,GJ 3929,Published Confirmed,1,0,
GJ 3929 b,GJ 3929,Published Confirmed,1,0,M3.5 V
GJ 3929 b,GJ 3929,TESS Project Candidate,1,0,
GJ 3929 c,GJ 3929,Published Confirmed,1,0,
GJ 393 b,GJ 393,Published Confirmed,1,0,M2.0 V
GJ 3942 b,GJ 3942,Published Confirmed,1,0,M0
GJ 3988 b,GJ 3988,Published Confirmed,1,0,M4.5 V
GJ 3998 b,GJ 3998,Published Confirmed,1,0,
GJ 3998 b,GJ 3998,Published Confirmed,1,0,M1
GJ 3998 c,GJ 3998,Published Confirmed,1,0,
GJ 3998 c,GJ 3998,Published Confirmed,1,0,M1
GJ 3998 d,GJ 3998,Published Confirmed,1,0,
GJ 411 b,GJ 411,Published Confirmed,1,0,M1.5 V
GJ 411 b,GJ 411,Published Confirmed,1,0,M1.9
GJ 411 b,GJ 411,Published Confirmed,1,0,
GJ 411 b,GJ 411,Published Confirmed,1,0,
GJ 411 b,GJ 411,Published Confirmed,1,0,
GJ 414 A b,GJ 414 A,Published Confirmed,2,0,
GJ 414 A b,GJ 414 A,Published Confirmed,2,0,K7 V
GJ 414 A c,GJ 414 A,Published Confirmed,2,0,
GJ 414 A c,GJ 414 A,Published Confirmed,2,0,K7 V
GJ 422 b,GJ 422,Published Confirmed,1,0,
GJ 422 b,GJ 422,Published Confirmed,1,0,M3.5 V
GJ 4274 b,GJ 4274,Published Confirmed,1,0,M4.5 V
GJ 4274 c,GJ 4274,Published Confirmed,1,0,M4.5 V
GJ 4276 b,GJ 4276,Published Confirmed,1,0,M4.0
GJ 433 b,GJ 433,Published Confirmed,1,0,
GJ 433 b,GJ 433,Published Confirmed,1,0,M1.5
GJ 433 b,GJ 433,Published Confirmed,1,0,M1.5 V
GJ 433 b,GJ 433,Published Confirmed,1,0,
GJ 433 c,GJ 433,Published Confirmed,1,0,M1.5 V
GJ 433 c,GJ 433,Published Confirmed,1,0,
GJ 433 d,GJ 433,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,TESS Project Candidate,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,M2.5 V
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,
GJ 436 b,GJ 436,Published Confirmed,1,0,M2.5 V
GJ 463 b,GJ 463,Published Confirmed,1,0,M3 V
GJ 463 b,GJ 463,Published Confirmed,1,0,M3 V
GJ 463 b,GJ 463,Published Confirmed,1,0,M3 V
GJ 463 b,GJ 463,Published Confirmed,1,0,M3 V
GJ 463 b,GJ 463,Published Confirmed,1,0,M3 V
GJ 463 b,GJ 463,Published Confirmed,1,0,M3.0 V
GJ 480 b,GJ 480,Published Confirmed,1,0,M3.5 Ve
GJ 480 b,GJ 480,Published Confirmed,1,0,
GJ 486 b,GJ 486,Published Confirmed,1,0,M3.5 V
GJ 486 b,GJ 486,Published Confirmed,1,0,
GJ 486 b,GJ 486,Published Confirmed,1,0,M3.5 V
GJ 486 b,GJ 486,TESS Project Candidate,1,0,
GJ 504 b,GJ 504,Published Confirmed,1,0,
GJ 504 b,GJ 504,Published Confirmed,1,0,G0 V
GJ 508.2 b,GJ 508.2,Published Confirmed,1,0,M1.0 V
GJ 514 b,GJ 514,Published Confirmed,1,0,M0.5-1.0 V
GJ 536 b,GJ 536,Published Confirmed,1,0,
GJ 536 b,GJ 536,Published Confirmed,1,0,M1 V
GJ 536 b,GJ 536,Published Confirmed,1,0,
GJ 536 c,GJ 536,Published Confirmed,1,0,
GJ 581 b,GJ 581,Published Confirmed,1,0,
GJ 581 b,GJ 581,Published Confirmed,1,0,
GJ 581 b,GJ 581,Published Confirmed,1,0,
GJ 581 b,GJ 581,Published Confirmed,1,0,M3 V
GJ 581 b,GJ 581,Published Confirmed,1,0,M3 V
GJ 581 b,GJ 581,Published Confirmed,1,0,
GJ 581 b,GJ 581,Published Confirmed,1,0,M3.0 V
GJ 581 c,GJ 581,Published Confirmed,1,0,
GJ 581 c,GJ 581,Published Confirmed,1,0,M3 V
GJ 581 c,GJ 581,Published Confirmed,1,0,
GJ 581 c,GJ 581,Published Confirmed,1,0,
GJ 581 c,GJ 581,Published Confirmed,1,0,
GJ 581 c,GJ 581,Published Confirmed,1,0,M3.0 V
GJ 581 e,GJ 581,Published Confirmed,1,0,M3.0 V
GJ 581 e,GJ 581,Published Confirmed,1,0,
GJ 581 e,GJ 581,Published Confirmed,1,0,
GJ 581 e,GJ 581,Published Confirmed,1,0,
GJ 581 e,GJ 581,Published Confirmed,1,0,M3 V
GJ 625 b,GJ 625,Published Confirmed,1,0,M2
GJ 649 b,GJ 649,Published Confirmed,1,0,
GJ 649 b,GJ 649,Published Confirmed,1,0,M1.5
GJ 649 b,GJ 649,Published Confirmed,1,0,M1.0
GJ 667 C b,GJ 667 C,Published Confirmed,3,0,
GJ 667 C b,GJ 667 C,Published Confirmed,3,0,
GJ 667 C b,GJ 667 C,Published Confirmed,3,0,
GJ 667 C b,GJ 667 C,Published Confirmed,3,0,
GJ 667 C b,GJ 667 C,Published Confirmed,3,0,M1.5 V
GJ 667 C c,GJ 667 C,Published Confirmed,3,0,
GJ 667 C c,GJ 667 C,Published Confirmed,3,0,
GJ 667 C c,GJ 667 C,Published Confirmed,3,0,M1.5 V
GJ 667 C c,GJ 667 C,Published Confirmed,3,0,
GJ 667 C e,GJ 667 C,Published Confirmed,3,1,M1.5 V
GJ 667 C f,GJ 667 C,Published Confirmed,3,1,M1.5 V
GJ 667 C g,GJ 667 C,Published Confirmed,3,1,M1.5 V
GJ 674 b,GJ 674,Published Confirmed,1,0,M2.5
GJ 676 A b,GJ 676 A,Published Confirmed,2,0,
GJ 676 A b,GJ 676 A,Published Confirmed,2,0,M0 V
GJ 676 A b,GJ 676 A,Published Confirmed,2,0,
GJ 676 A b,GJ 676 A,Published Confirmed,2,0,
GJ 676 A b,GJ 676 A,Published Confirmed,2,0,M0 V
GJ 676 A c,GJ 676 A,Published Confirmed,2,0,
GJ 676 A c,GJ 676 A,Published Confirmed,2,0,
GJ 676 A d,GJ 676 A,Published Confirmed,2,0,M0 V
GJ 676 A d,GJ 676 A,Published Confirmed,2,0,
GJ 676 A d,GJ 676 A,Published Confirmed,2,0,
GJ 676 A e,GJ 676 A,Published Confirmed,2,0,
GJ 676 A e,GJ 676 A,Published Confirmed,2,0,
GJ 676 A e,GJ 676 A,Published Confirmed,2,0,M0 V
GJ 680 b,GJ 680,Published Confirmed,2,0,
GJ 682 b,GJ 682,Published Confirmed,1,0,M3.5 V
GJ 682 c,GJ 682,Published Confirmed,1,0,M3.5 V
GJ 685 b,GJ 685,Published Confirmed,1,0,M0.5
GJ 687 b,GJ 687,Published Confirmed,1,0,
GJ 687 b,GJ 687,Published Confirmed,1,0,M3 V
GJ 687 b,GJ 687,Published Confirmed,1,0,
